5609,"Conventional Radiotherapy Planning: Simulation, Limited Graphic Planning,  Multiple Volumes of Interest - TECHNICAL COMPONENT","R12,805.20",Z
5810,"Conventional Radiotherapy Planning: Simulation, Limited Graphic Planning, Special Technique - PROFESSIONAL COMPONENT","R6,860.00",Z
5610,"Conventional Radiotherapy Planning: Simulation, Limited Graphic Planning, Special Technique - TECHNICAL COMPONENT","R16,006.50",Z
20.11.3,Three Dimensional Radiotherapy Planning Procedures,,
5820,"Three Dimensional Radiotherapy Planning Procedures: 3-Dimensional Simulation and Graphic Planning,  Single Volume of Interest - PROFESSIONAL COMPONENT (excludes imaging costs for CT and MRI)","R5,530.80",Z
5620,"Three Dimensional Radiotherapy Planning Procedures: 3-Dimensional Simulation and Graphic Planning,  Single Volume of Interest - TECHNICAL COMPONENT (excludes imaging costs for CT and MRI)","R22,498.20",Z
5821,"Three Dimensional Radiotherapy Planning Procedures: 3-Dimensional Simulation and Graphic Planning, Multiple Volumes of Interest - PROFESSIONAL COMPONENT (excludes imaging costs for CT and MRI)","R9,387.80",Z
5621,"Three Dimensional Radiotherapy Planning Procedures: 3-Dimensional Simulation and Graphic Planning, Multiple Volumes of Interest - TECHNICAL COMPONENT (excludes imaging costs for CT and MRI)","R31,498.00",Z
5822,"Three Dimensional Radiotherapy Planning Procedures: 3-Dimensional Simulation and Graphic Planning,  Special Technique - PROFESSIONAL COMPONENT (excludes imaging costs for CT and MRI)","R12,762.60",Z
5622,"Three Dimensional Radiotherapy Planning Procedures: 3-Dimensional Simulation and Graphic Planning,  Special Technique - TECHNICAL COMPONENT (excludes imaging costs for CT and MRI)","R39,372.00",Z
20.11.4,Intensity Modulated Radiotherapy Planning Procedures,,
5823,"Intensity Modulated Radiotherapy Planning Procedures: Intensity Modulated Radiotherapy Simulation, Inverse Planning, Radical Course - PROFESSIONAL COMPONENT (excludes imaging costs for CT and MRI)","R14,802.30",Z
5623,"Intensity Modulated Radiotherapy Planning Procedures: Intensity Modulated Radiotherapy Simulation, Inverse Planning, Radical Course - TECHNICAL COMPONENT (excludes imaging costs for CT and MRI)","R44,131.40",Z
5825,"Intensity Modulated Radiotherapy Planning Procedures: Intensity Modulated Radiotherapy Simulation, Inverse Planning, Booster Volumes (not for use with other IMRT planning codes) - PROFESSIONAL COMPONENT (excludes imaging costs for CT and MRI)","R5,345.50",Z
5625,"Intensity Modulated Radiotherapy Planning Procedures: Intensity Modulated Radiotherapy Simulation, Inverse Planning, Booster Volumes (not for use with other IMRT planning codes) - TECHNICAL COMPONENT (excludes imaging costs for CT and MRI)","R22,065.50",Z
5826,"Intensity Modulated Radiotherapy Planning Procedures: Intensity Modulated Radiotherapy Simulation, Inverse Planning, CT Scan with Magnetic Resonance Imaging or other Similar Imaging Fusion Techniques - PROFESSIONAL COMPONENT (excludes imaging costs for CT and MRI)","R17,344.60",Z
5626,"Intensity Modulated Radiotherapy Planning Procedures: Intensity Modulated Radiotherapy Simulation, Inverse Planning, CT Scan with Magnetic Resonance Imaging or other Similar Imaging Fusion Techniques - TECHNICAL COMPONENT (excludes imaging costs for CT and MRI)","R50,064.00",Z
20.11.5,Kilovolt Radiation Treatment,,
5834,"Kilovolt Radiation Treatment: Weekly Treatment, Kilovolt or Similar, per week or part thereof - PROFESSIONAL COMPONENT","R1,130.10",Z
5634,"Kilovolt Radiation Treatment: Weekly Treatment, Kilovolt or Similar, per week or part thereof - TECHNICAL COMPONENT","R2,637.00",Z
20.11.6,Short Course Radiation Treatment,,
5835,"Short Course Radiation Treatment: Short course treatment, Single Volume of Interest - PROFESSIONAL COMPONENT","R2,434.60",Z
5635,"Short Course Radiation Treatment: Short course treatment, Single Volume of Interest - TECHNICAL COMPONENT","R5,681.10",Z
5836,"Short Course Radiation Treatment: Short course treatment, Multiple Volumes of Interest - PROFESSIONAL COMPONENT","R3,408.50",Z
5636,"Short Course Radiation Treatment: Short course treatment, Multiple Volumes of Interest - TECHNICAL COMPONENT","R7,952.60",Z
5837,"Short Course Radiation Treatment: Short course Treatment, Special Technique - PROFESSIONAL COMPONENT","R4,382.20",Z
5637,"Short Course Radiation Treatment: Short course Treatment, Special Technique - TECHNICAL COMPONENT","R10,224.90",Z
20.11.7,Weekly Radiation Treatment Sessions,,
20.11.7.1,Weekly Radiation Treatment Sessions - Conventional Techniques,,
5839,"Weekly Radiation Treatment Sessions - Conventional Techniques: Weekly Treatment,  Single Volume of Interest - PROFESSIONAL COMPONENT","R4,463.30",Z
5639,"Weekly Radiation Treatment Sessions - Conventional Techniques: Weekly Treatment,  Single Volume of Interest - TECHNICAL COMPONENT","R10,413.80",Z
5840,"Weekly Radiation Treatment Sessions - Conventional Techniques: Weekly Treatment,  Multiple Volumes of Interest - PROFESSIONAL COMPONENT","R5,681.10",Z
5640,"Weekly Radiation Treatment Sessions - Conventional Techniques: Weekly Treatment,  Multiple Volumes of Interest - TECHNICAL COMPONENT","R13,254.30",Z
5841,"Weekly Radiation Treatment Sessions - Conventional Techniques: Weekly Treatment, Special Technique - PROFESSIONAL COMPONENT","R7,303.40",Z
5641,"Weekly Radiation Treatment Sessions - Conventional Techniques: Weekly Treatment, Special Technique - TECHNICAL COMPONENT","R17,041.20",Z
20.11.7.2,Weekly Radiation Treatment Sessions - Advanced Techniques,,
5849,"Weekly Radiation Treatment Sessions - Advanced Techniques: Weekly Treatment, Multi Leaf Collimators, Single Volume of Interest - PROFESSIONAL COMPONENT","R5,439.10",Z
5649,"Weekly Radiation Treatment Sessions - Advanced Techniques: Weekly Treatment, Multi Leaf Collimators, Single Volume of Interest - TECHNICAL COMPONENT","R12,690.60",Z
5850,"Weekly Radiation Treatment Sessions - Advanced Techniques: Weekly Treatment, Multi Leaf Collimators, Multiple Volumes of Interest - PROFESSIONAL COMPONENT","R7,614.60",Z
5650,"Weekly Radiation Treatment Sessions - Advanced Techniques: Weekly Treatment, Multi Leaf Collimators, Multiple Volumes of Interest - TECHNICAL COMPONENT","R17,767.60",Z
5851,"Weekly Radiation Treatment Sessions - Advanced Techniques: Weekly Treatment, Multi Leaf Collimators, Special Technique - PROFESSIONAL COMPONENT","R9,790.30",Z
5651,"Weekly Radiation Treatment Sessions - Advanced Techniques: Weekly Treatment, Multi Leaf Collimators, Special Technique - TECHNICAL COMPONENT","R22,843.20",Z
5854,"Weekly Radiation Treatment Sessions - Advanced Techniques: Weekly Treatment, Intensity Modulated Radiotherapy - PROFESSIONAL COMPONENT","R8,032.40",Z
5654,"Weekly Radiation Treatment Sessions - Advanced Techniques: Weekly Treatment, Intensity Modulated Radiotherapy - TECHNICAL COMPONENT","R18,741.50",Z
5855,"Weekly Radiation Treatment Sessions - Advanced Techniques: Weekly Treatment, Total Body Radiotherapy or Similar - PROFESSIONAL COMPONENT","R19,036.30",Z
5655,"Weekly Radiation Treatment Sessions - Advanced Techniques: Weekly Treatment, Total Body Radiotherapy or Similar - TECHNICAL COMPONENT","R44,417.70",Z
20.11.8,Stereotactic Radiation,,
5860,"Stereotactic Radiation: Stereotactic Radiation, Single or up to 4 (four) Fractions, Global Fee - PROFESSIONAL COMPONENT","R85,631.80",Z
5660,"Stereotactic Radiation: Stereotactic Radiation, Single Fraction, Global Fee - TECHNICAL COMPONENT","R199,806.80",Z
5861,"Stereotactic Radiation: Stereotactic Radiation, 5 (five) or more Fractions, Full course, Global Fee - PROFESSIONAL COMPONENT","R98,476.20",Z
5661,"Stereotactic Radiation: Stereotactic Radiation, Fractionated, Full course, Global Fee - TECHNICAL COMPONENT","R229,777.70",Z
20.12,Brachytherapy,,
20.12.1,Isotope/Applicator Therapy,,
5870,"Isotope/Applicator Therapy: Isotopes - Low Complexity, administration of low dose oral isotopes or use of surface applicators, up to five applications. Typically an out patient procedure. The cost of any isotopes and materials are not included","R2,495.90",Z
5872,"Isotope/Applicator Therapy: Isotopes - Intermediate Complexity, administration of isotopes requiring invasive techniques such as intravenous, intracavitary or intra-articular radioactive isotopes. Typical out patient procedure or admission and monitoring less than 48 hours. The cost of any isotopes and materials are not included","R4,991.70",Z
5873,"Isotope/Applicator Therapy: Isotopes - High Complexity, surface application of seed arrays requiring dosimetric assessment and/or high dose radio-active isotopes requiring admission and monitoring. Typically requires in patient admission and monitoring for more than 48 hours. The cost of any isotopes and materials are not included","R13,841.00",Z
20.12.2,Brachytherapy Implants,,
5882,"Brachytherapy Implants: Implants - Low Complexity, placement of a single guide tube for the administration of brachytherapy requiring <8 dwell points. The cost of materials are not included","R4,991.70",Z
5883,"Brachytherapy Implants: Implants - Intermediate Complexity, planar implants requiring >1 guide tube for the administration of brachytherapy, or the use of >8 dwell points in a single guide tube, or any procedure requiring <8 dwell points but which requires general anaesthesia for insertion. The cost of materials are not included","R18,114.80",Z
5885,Brachytherapy Implants: Implants - High Complexity requiring complex volumetric studies. Inclusive fee for implant under local or general anaesthetic. The cost of materials are not included,"R24,152.80",Z
20.12.3,Brachytherapy Treatment,,
5890,"Brachytherapy Treatment: Global fee for manual afterloading - includes storage, handling, calibration, planning (manual or computerized), manual loading, daily treatment, monitoring, removal and disposal of the isotopes. The cost of any isotopes and materials are not included","R14,114.20",Z
5892,"Brachytherapy Treatment: Global fee for remote afterloading - includes input in calibration, graphic planning, daily treatment, monitoring, removal and disposal of implant materials on completion. The cost of materials are not included - PROFESSIONAL COMPONENT","R9,576.50",Z
5893,"Global Fee for remote afterloading - includes input in calibration, graphic planning, daily treatment, monitoring, removal and disposal of implant materials on completion. The cost of materials are not included - TECHNICAL COMPONENT","R22,345.60",Z
20.12.4,Brachytherapy Imaging,,
5895,"Brachytherapy Imaging: Brachytherapy: Special imaging where needed and if used, unusual to be added to any code other than items 5883 or 5885","R3,609.40",Z
21,Clinical Pathology,,
0097,"Pathology tests performed by non-pathologists: Where items under Clinical Pathology (section 21) and Anatomical Pathology (section 22) fall within the province of other specialists or general practitioners, the fee is to be charged at two-thirds of the pathologists fee",,
,"Please note: The calculated amounts in this section are calculated according to the clinical pathology unit values.
Note: For fees for Histology and Cytology refer to items 4561-4593 under Section 22: Anatomical Pathology.",,
21.1,Haematology,,
3705,Alkali resistant haemoglobin,R98.50,
3709,Antiglobulin test (Coombs' or trypsinzied red cells),R79.70,
3710,Antibody titration,R157.50,
3712,Antibody identification,R184.90,
3713,Bleeding time (does not include the cost of the simplate device),R151.80,
3714,"Blood volume, dye method",R157.50,
3715,Buffy layer examination,R436.20,
3716,Mean Cell Volume,R49.50,
3717,Bone marrow cytological examination only,R436.20,
