2892,Micro vascular decompression of cranial nerve (suboccipital),,Refer Rule C
6086,Craniectomy/craniotomy: With evacuation of infratenotrial. intracerebellar haematoma (ttoal procedure),,Refer Rule C
6088,Cranial decompression caused by excess fluid (eg.. blood and pathological tissue). using posterior fossa approach by drilling/sawing through the occipital bone (ttoal procedure),,Refer Rule C
6090,Craniectomy at base of skull (suboccipital): With freeing and section of one or more cranial nerves (ttoal procedure),,Refer Rule C
6091,Craniectomy at base of skull (suboccipital): With mesencephalic tracttoomy or peduncultoomy (resecting a nerve tract as it passes through the mesencephalon or the cerebellar or cerebral peduncle) (ttoal procedure),,Refer Rule C
6092,Craniectomy: With excision of meningioma (neoplasm of meninges) from infratenotrial structures or posterior fossa (ttoal procedure),,Refer Rule C
6093,Craniectomy: With excision of midline brain tumour at base of skull; using posterior auricular or transmastoid approach (ttoal procedure),,Refer Rule C
6094,Craniectomy: With excision or fenestration (creating opening for draining) of cyst in the infratenotrium or posterior fossa (ttoal procedure),,Refer Rule C
6095,Craniectomy (bone flap Craniotomy): With excision of cerebellopontine angle tumour (acoustic neuroma/tumour/vestibular neurofibromatosis (NF1 or NF2)/angle tumour); using transtemporal (mastoid) approach (ttoal procedure),,Refer Rule C
6096,Craniectomy (bone flap Craniotomy): With excision of cerebellopontine angle tumour (acoustic tumour/neuroma; vestibular neurofibromatosis (NF1 or NF2); angle tumour); using combined transtemporal (mastoid) and middle or posterior fossa approach,,Refer Rule C
14.7.1,Posterior fossa surgery: Supratentorial procedures,,
2899,Craniectomy for extra-dural haematoma or empyema,"R9,413.50",
14.8,Craniotomy for,,
2900,Craniotomy for Extra-dural orbital decompression or excision of orbital tumour,"R17,572.00",
2901,"Craniotomy for Osteoplastic Flap for removal of: Meningioma, basal extracerebral mass, intra ventricular tumours, pineal tumours, pituitary adenoma, total excision cranio-pharyngioma/pharyngioma","R17,572.00",
2903,"Craniotomy for Abscess, Glioma","R11,296.20",
2904,"Craniotomy for Haematoma, foreign body: Cerebral or cerebellar","R11,296.20",
2905,Craniotomy for Focal epilepsy: Excision of cortical scar,"R11,296.20",
2906,Craniotomy with anterior fossa meningocele and repair of bony skull defect,"R9,413.50",
2907,Craniotomy for Temporal lobectomy,"R11,296.20",
2909,Craniotomy for CSF-leaks,"R11,296.20",
2910,Craniotomy for removal of arteriovenous malformation,"R17,572.00",
6117,Craniectomy/craniotomy: Drainage of intracranial abscess in the supratentorial region (total procedure),"R14,175.90",
6125,Craniectomy/trephination (bone flap craniotomy): Supratentorial excision of brain abscess,"R14,213.50",
6131,"Craniotomy with elevation of bone flap: Lobectomy, temporal lobe, without electrocorticography during surgery(includes removal of electrode array) ","R19,170.70",
2902,Craniotomy for subdural implantation of strip- and grid electrodes for seizure monitoring and brain mapping,,Refer Rule C
6115,Craniectomy/Craniotomy: Supratenotrial exploration,,Refer Rule C
6116,Incision and subcutaneous placement of cranial bone graft (eg.. split- or full thickness); shaving graft or bone dust; with donor site already exposed for the main procedure.,,Refer Rule C
6118,Decompressive craniectomy/Craniotomy: With or without duraplasty. for treating intracranial hypertension (most commonly caused by severe closed-head trauma) without evacuation of associated intraparenchymal haematoma or lobectomy,,Refer Rule C
6119,Decompressive craniectomy/Craniotomy: With or without duraplasty. for treating intracranial hypertensionwithout evacuation of associated intraparenchymal haematoma. with lobectomy,,Refer Rule C
6120,Decompression of (roof of) orbit only: Transcranial approach (ttoal procedure),,Refer Rule C
6121,Exploration of orbit: Transcranial approach with biopsy (ttoal procedure),,Refer Rule C
6123,Cranial decompression: Subtemporal (pseudtoumour cerebri. slit ventricle syndrome),,Refer Rule C
6126,Craniectomy/trephination (bone flap Craniotomy): Supratenotrial excision/fenestration of cyst,,Refer Rule C
6127,Implantation. chemotherapy agent: Intracavity. brain intracavitary. ADD to main procedure,,Refer Rule C
6128,Implantation. subdural: Strip electrodes through 1 or more burr/trephine hole(s). Long-term seizure monitoring,,Refer Rule C
6129,Craniotomy with elevation of bone flap: Subdural implantation of an electrode array. Long-term seizure monitoring,,Refer Rule C
6130,"Craniotomy with elevation of bone flap: Excision of cerebral epileptogenic focus, Including electrocorticography during surgery (includes removal of electrode array) ",,Refer Rule C
6132,Craniotomy with elevation of bone flap: Lobectomy. temporal lobe with electrocorticography during surgery,,Refer Rule C
6133,Craniotomy with elevation of bone flap: Lobectomy. toher than temporal lobe. partial or ttoal. with electrocorticography during surgery,,Refer Rule C
6134,Craniotomy with elevation of bone flap: Lobectomy. toher than temporal lobe. partial or ttoal. without electrocorticography during surgery,,Refer Rule C
6135,Craniotomy with elevation of bone flap: Transection of corpus callosum,,Refer Rule C
6136,Craniotomy with elevation of bone flap: Partial or subttoal (functional) hemispherectomy,,Refer Rule C
6137,Craniotomy with elevation of bone flap: Excision or coagulation of choroid plexus,,Refer Rule C
6138,Craniotomy with elevation of bone flap: Excision of craniopharyngioma,,Refer Rule C
6139,Craniotomy with elevation of bone flap: Selective amygdalohippocampectomy,,Refer Rule C
6140,Craniotomy with elevation of bone flap: Multiple subpial transections. with electrocorticography during surgery,,Refer Rule C
6141,Craniectomy/Craniotomy: Excision of foreign body from brain,,Refer Rule C
6142,Craniectomy/Craniotomy: Treatment of penetrating wound of brain,,Refer Rule C
14.8.1,Stereotaxis; Stereotactic Radiosurgery (Cranial); Neurostimulators (Intracranial),,
2911,Stereo-tactic cerebral and spinal cord procedure: First sitting,"R7,029.00",
2913,Stereo-tactic cerebral and spinal cord procedure: Repeat,"R4,920.00",
2915,Transnasal hypophysectomy,"R7,530.80",
2916,Transfrontal hypophysectomy,"R12,049.30",
2917,Transnasal hypophyseal implants,"R4,317.90",
2918,Non-operative supervision of paraplegics for all disciplines except urologists. Per service (specified),,
6145,Biopsy. stereotactic: Aspiration/excision for intracranial lesion. Includes burr hole(s),"R10,488.20",
6155,Stereotactic radiosurgery (particle beam. gamma ray. or linear accelerator): 1 cranial lesion. complex,"R10,225.30",
6143,Creation of lesion: Globus pallidus or thalamus. steretoactic. includes burr hole(s) and localising and recording techniques. single or multiple stages,,Refer Rule C
6144,Creation of lesion: Subcortical structure(s). toher than globus pallidus or thalamus. steretoactic. includes burr hole(s) and localising and recording techniques. single or multiple stages,,Refer Rule C
6146,Implantation. steretoactic: Depth electrodes inot the cerebrum for long-term seizure monitoring,,Refer Rule C
6147,Localisation. steretoactic: Insertion of catheter(s) or probe(s) for placement of radiation source. Includes burr hole(s),,Refer Rule C
6148,Steretoactic computer-assisted (navigational) procedure: Cranial. intradural. ADD to main procedure,,Refer Rule C
6149,Steretoactic computer-assisted (navigational) procedure: Cranial. extradural. ADD to main procedure,,Refer Rule C
6150,Steretoactic computer-assisted (navigational) procedure: Spinal. ADD to main procedure,,Refer Rule C
6151,Creation of lesion: Gasserian ganglion. steretoactic. percutaneous. by neurolytic agent (eg.. alcohol. thermal. electrical. radiofrequency),,Refer Rule C
6152,Creation of lesion: Trigeminal medullary tract. steretoactic method. percutaneous. by neurolytic agent (eg.. alcohol. thermal. electrical. radiofrequency),,Refer Rule C
6153,Steretoactic radiosurgery (particle beam. gamma ray. or linear accelerator): 1 cranial lesion. simple,,Refer Rule C
6154,Steretoactic radiosurgery (particle beam. gamma ray. or linear accelerator): Each additional cranial lesion. simple. ADD to main procedure,,Refer Rule C
6156,Steretoactic radiosurgery (particle beam. gamma ray. or linear accelerator): Each additional cranial lesion. complex. ADD to main procedure,,Refer Rule C
6157,Steretoactic radiosurgery: Application of steretoactic headframe. ADD to main procedure,,Refer Rule C
6158,Implantation of neurostimulator electrodes: Cortical. twist drill or burr hole(s),,Refer Rule C
6159,Craniectomy/craniotomy: Implantation of neurostimulator electrodes. cerebral. cortical,,Refer Rule C
6160,Craniotomy/craniectomy/twist drill/burr hole: Thalamus. globus pallidus. subthalamic nucleus. periventricular. periaqueductal gray). Steretoactic implantation of neurostimulator electrode array in subcortical site. without use of intra-operative microelec,,Refer Rule C
6161,Cranitoomy/craniectomy/twist drill/burr hole: Thalamus. globus pallidus. subthalamic nucleus. periventricular. periaqueductal gray). Steretoactic implantation of neurostimulator electrode array in subcortical site. without use of intraoperative microelect,,Refer Rule C
6162,Cranitoomy/craniectomy/twist drill/burr hole: Thalamus. globus pallidus. subthalamic nucleus. periventricular. periaqueductal gray). Steretoactic implantation of neurostimulator electrode array in subcortical site. with use of intraoperative microelectrod,,Refer Rule C
6163,Cranitoomy/craniectomy/twist drill/burr hole: Thalamus. globus pallidus. subthalamic nucleus. periventricular. periaqueductal gray). Steretoactic implantation of neurostimulator electrode array in subcortical site. with use of intraoperative microelectrod,,Refer Rule C
6164,Craniectomy: Implantation of neurostimulator electrodes. cerebellar. cortical,,Refer Rule C
6166,Revision/removal: Neurostimulator electrodes. intracranial,,Refer Rule C
6167,Insertion/replacement: Cranial neurostimulator pulse generator or receiver with direct or inductive coupling and connection. 1 electrode array,,Refer Rule C
6168,Insertion/replacement: Cranial neurostimulator pulse generator or receiver with direct or inductive coupling and connection. => 2 electrode arrays,,Refer Rule C
6169,Revision/removal: Neurostimulator pulse generator/receiverof. cranial,,Refer Rule C
14.8.2,Surgery of Skull Base,,
14.8.2.1,Approach Procedures,,
14.8.2.1.1,Anterior Cranial Fossa,,
6170,Transoral approach: Skull base. brain stem or upper spinal cord for biopsy. decompression/excision of lesion and tracheostomy,,Refer Rule C
6171,Transoral approach: Skull base. brain stem or upper spinal cord for biopsy. decompression or excision of lesion. Includes requiring splitting of tongue and/or mandible and tracheostomy,,Refer Rule C
6172,Insertion/replacement: Cranial neurostimulator pulse generator/receiver with direct or inductive coupling. >2 electrode arrays,,Refer Rule C
6173,Craniofacial approach procedure: With exposure of the anterior cranial fossa to treat an extradural lesion/defect at the skull base which requires unilateral or bifrontal craniotomy (included in the approach procedure) with elevation of frontal lobe(s) ,,Refer Rule C
6174,"Anterior cranial fossa: Craniofacial approach, to treat an intradural lesion/defect at the skull base which requires unilateral or bifrontal craniotomy (included in the approach procedure) with elevation or resection of frontal lobe ","R21,746.70",
6175,Anterior cranial fossa: Orbitocranial approach. with exposure of the to treat an extradural lesion/defect at the skull base requiring supraorbital ridge ostetoomy (included in the approach procedure) and elevation of the frontal and/or temporal lobes. wit,,Refer Rule C
6176,Anterior cranial fossa: Orbitocranial approach. extradural. including supraorbital ridge ostetoomy and elevation of frontal and/or temporal lobe(s). with orbital exenteration,,Refer Rule C
6177,Treatment of lesion/defect at the skull base: Bicoronal (scalp incision). transzygomatic (removal of the zygoma) and/or LeFort1 ostetoomy (intraoral approach to fracture the maxilla). with/without internal fixation /without bone graft.,,Refer Rule C
6195,Destruction of cartoid aneurysm/arteriovenous malformation (AVM) or cartoid-cavernous fistula by dissection within cavernous sinus,"R24,538.10",
14.8.2.1.2,Middle Cranial Fossa,,
6178,Middle cranial fossa: Pre-auricular approach. Infratemporal . (parapharyngeal space. infratemporal and midline skull base. nasopharynx). with/without disarticulation of the mandible. includes partoidectomy. cranitoomy. decompression and/or mobilisation of,,Refer Rule C
6179,Middle cranial fossa: Post-auricular approach. Infratemporal. middle cranial fossa (internal auditory meatus. petrous apex. tentorium. cavernous sinus. parasellar area. infratemporal fossa). includes mastoidectomy. resection of sigmoid sinus. with/without,,Refer Rule C
