1981,Internal urethrotomy: Male,"R1,471.50",
1983,Transurethral resection of bladder tumour,"R1,931.00",
1984,Transurethral resection of bladder tumours: Large multiple tumours,"R2,220.60",
1985,Transurethral resection of bladder neck: Female or child,"R2,027.50",
1986,Transurethral resection of bladder neck: Male,"R2,413.80",
1987,Litholapaxy,"R1,544.90",
1989,Cystometrogram,R482.70,
1991,"Flometric bladder, studies with videocystograph",R772.20,
1992,Without videocystograph,R482.70,
1993,Voiding cysto-urethrogram,R405.50,
1994,Rigiscan examination,"R1,274.10",
1995,Percutaneous aspiration of bladder,R192.80,
1996,Bladder catheterisation: Male (not at operation),R115.90,
1997,Bladder catheterisation: Female (not at operation),R57.80,
1999,Percutaneous cystostomy,R463.70,
1945,Instillation of radio-opaque material for cystography or urethrocystography,R96.60,
1947,"Instillation of anti-carcinogenic agent including retention time, but not cost of material or hydro-dilatation of bladder",R192.80,
1949,Cystoscopy: Hospital equipment,R850.00,
1951,And retrograde pyelography or retrograde ureteral catheterisation: Unilateral or bilateral,R192.80,
2001,Total cystectomy: After previous urinary diversion,"R5,677.40",
2003,Total cystectomy: With conduit construction and ureteric anastomosis,"R10,711.30",
2005,Cystectomy with substitute bowel bladder construction with anastomosis to urethra or trigone,"R12,551.50",
2006,Cystectomy with continent urinary diversion (e.g. Kocks Pouch),"R13,517.00",
2007,Partial cystectomy,"R2,838.40",
2008,Continent urinary diversion without cystectomy (e.g. Kocks Pouch),"R11,585.90",
2009,"Radical total cystectomy with block dissection, ileal conduit and transplantation of ureters","R8,921.10",
2010,Reversion of temporary conduit,"R6,951.80",
2011,Partial cystectomy with uretero-neo-cystostomy,"R3,900.50",
2012,Reversion of conduit with major urinary tract reconstruction,"R11,585.90",
2013,Diverticulectomy (independent procedure): Multiple or single,"R2,645.50",
2014,Closure of cystostomy (stand alone procedure),"R2,317.20",
2015,Suprapubic cystostomy,"R1,293.80",
2016,Abdomino-neo-urethrostomy,"R4,865.70",
2017,Open loop fulguration or excision of bladder tumour,"R1,950.30",
2019,Operation for vesico-vaginal or urethra-vaginal fistula,"R2,993.30",
2020,Repair of vesico vaginal fistula: Abdominal approach,"R4,924.00",
2021,Vesico-plication (Hamilton Stewart),"R2,278.40",
2023,Vesico-urethropexy for correction or urinary incontinence: Abdominal approach,"R3,765.40",
2025,Vesico-urethropexy with rectus sling,"R4,429.60",
2027,Open operation for ureterocele: Unilateral,"R2,278.40",
2029,Open operation for ureterocele: Bilateral,"R3,997.50",
2031,Reconstruction of ectopic bladder exclusive of orthopaedic operation (if required): Initial,"R5,098.10",
2033,Reconstruction of ectopic bladder exclusive of orthopaedic operation (if required): Subsequent,"R1,023.50",
2035,Cutaneous vesicostomy,"R2,278.40",
2037,"Cystoplasty, cysto-urethraplasty, vesicolysis","R2,433.30",
2039,Operation for ruptured bladder,"R2,645.50",
2042,Enterocystoplasty plus bowel anastomosis,"R8,108.40",
2043,Cysto-lithotomy,"R2,548.70",
2045,Excision of patent-urachus or urachal cyst,"R2,162.60",
2047,Drainage of perivesical or prevesical abscess,"R2,027.50",
2049,Evacuation of clots from bladder: Other than post-operative,"R3,315.90",
2050,Evacuation of clots from bladder: Post-operative,,
2051,Simple bladder lavage: Including catheterisation,R301.20,
2053,Bladder neck plasty: Male,"R2,645.50",
2057,Bladder neck plasty: Female,"R2,645.50",
2004,"Complete pelvic exenteration for malignancy; includes combinations of removal of bladder, urethral transplantation, with or without hysterectomy, abdominoperineal resection of rectum or colon, colostomy","R12,788.90",
2034,"Appendico-vesicostomy, cutaneous","R5,103.30",
2036,"Revision of urinary-cutaneous anastomasis, includes repair of fascial defect and hernia",,Refer Rule C
10.4,Urethra,,
2059,Open biopsy of urethra: Male,R869.20,
2061,Open biopsy of urethra: Female,R869.20,
2063,Dilatation of urethra stricture: By passage sound: Initial (male),R386.40,
2065,Dilatation of urethra stricture: By passage sound: Subsequent (male),R192.80,
2067,Dilatation of urethra stricture: By passage sound: By passage of filiform and follower (male),R386.40,
2069,Dilatation of female urethra,R96.60,
2071,Urethrorraphy: Suture of urethral wound or injury,"R2,684.00",
2073,External urethrotomy: Pendulous urethra (anterior),"R1,293.80",
2075,Urethraplasty: Pendulous urethra: First stage,"R1,370.90",
2077,Urethraplasty: Pendulous urethra: Second stage,"R2,800.00",
2079,Reconstruction of female urethra,"R2,838.40",
2081,Reconstruction or repair of male anterior urethra (one stage),"R5,051.40",
2083,Reconstruction or repair of prostatic or membranous urethra: First stage,"R3,244.20",
2085,Reconstruction or repair of prostatic or membranous urethra: Second stage,"R3,244.20",
2086,Reconstruction or repair of prostatic or membranous urethra: If done in one stage,"R5,677.40",
2087,Urethral diverticulectomy: Male or female,"R2,838.40",
2088,"Peri-urethral teflon injection: Male or female - fee as for cystoscopy (item 1949) plus 42,00 clinical procedure units","R1,660.40",
2089,Marsupialisation of urethral diverticula: Male or female,"R2,222.70",
2091,Total urethrectomy: Female,"R2,838.40",
2093,Total urethrectomy: Male,"R3,649.70",
2095,Drainage of simple localised perineal urinary extravasation,"R2,487.20",
2097,Drainage of extensive perineal and/or abdominal urinary extravasation,"R2,645.50",
2099,Fulguration for urethral caruncle or polyp,"R1,035.20",
2101,Excision of urethral caruncle,"R1,035.20",
2103,Simple urethral meatotomy,R508.00,
2105,Incision of deep peri-urethral abscess: Female,"R2,377.10",
2107,Incision of deep peri-urethral abscess: Male,"R2,377.10",
2108,Sling operation for male urinary incontinence (fascia or synthetic),"R3,262.80",
2109,Badenoch pull-through for intractable stricture or incontinence,"R3,495.00",
2110,Removal/revision: Sling for male urinary incontinence (fascia or synthetic),"R2,317.20",
2111,External sphincterotomy,"R2,085.20",
2112,"Insertion of inflatable sphincter, includes pump, reservoir and cuff","R4,201.70",
2113,Drainage of Skene gland abscess or cyst,R817.00,
2114,"Repair: Inflatable sphincter, includes pump, reservoir and cuff","R2,751.40",
2115,Operation for correction of male urinary incontinence with or without introduction of prostheses (excluding cost of prostheses),"R3,244.20",
2116,Urethral meatoplasty,"R1,959.70",
2117,Closure of urethrostomy or urethro-cutaneous fistula (independent procedure),"R2,902.10",
2118,"Removal: Inflatable sphincter, includes pump, reservoir and cuff","R2,981.50",
2119,"Removal and replacement: Inflatable sphincter, includes pump, reservoir and cuff","R2,385.00",
2120,"Removal and replacement: Inflatable sphincter, includes pump, reservoir and cuff, plus debridment of infected tissue","R5,371.40",
2121,Closure of urethrovaginal fistula: Including diversionary procedures,"R3,649.70",
2070,"Transvaginal urethrolysis, includes cystoscopy","R3,726.30",
2104,Debridement of external genitalia and perineum (Fourniers gangrene),R268.70,
2106,"Debridement of external genitalia, perineum and abdominal wall (Fourniers gangrene)",R268.70,
11,Male Genital System,,
11.1,Penis,,
2123,Biopsy of penis (independent procedure),"R1,005.90",
2125,Destruction of condylomata/chemo- or cryotherapy: Limited number (see item 2317),R320.60,
2127,Destruction of condylomata/chemo-or cryotherapy: Multiple extensive,R803.50,
2129,Electrodesiccation: Limited number,R401.80,
2131,Electrodesiccation: Multiple extensive,R803.50,
2132,Ligation of abnormal venous drainage,"R2,048.60",
2133,Circumcision: Clamp procedure,R817.00,
2137,"Circumcision: Surgical excision other than by clamp or dorsal slit, any age","R1,158.60",
2139,Circumcision: Dorsal slit of prepuce (independent procedure),R710.30,
2141,Reconstructive operation of penis: Reconstructive operation for insertion of prostheses,"R1,950.30",
2143,Reconstructive operation of penis: For straightening of chordee e.g. hypospadias with or without mobilisation of urethra,"R3,641.60",
2145,Reconstructive operation of penis: For straightening of chordee with transplantation of prepuce,"R4,336.90",
2147,"Reconstructive operation of penis: For injury: Including fracture of penis and skin graft, if required","R3,244.20",
2149,Reconstructive operation of penis: For epispadias distal to the external sphincter,"R3,244.20",
2153,Reconstructive operation for epispadias with incontinence,"R3,244.20",
2154,Induction of artificial erection,R308.90,
2155,Hypospadias: Urethral reconstruction,"R3,611.20",
2157,Hypospadias: Subsequent procedures for repair of urethra: Total,"R1,621.80",
2159,"Hypospadias: Urethraplasty: Complete, one stage for hypospadias","R5,793.10",
2161,Total amputation of penis: Without gland dissection,"R4,055.00",
2163,Total amputation of penis: With gland-dissection,"R6,488.00",
2165,Partial amputation of penis: With gland-dissection,"R4,055.00",
2167,Partial amputation of penis: Without gland-dissection,"R1,621.80",
2169,Injection procedure for Peyronie's disease,R270.10,
2171,Priapism operation: Irrigation of corpora cavernosa for priapism,R811.10,
2173,Priapism operation: Shunt procedure: Any type,"R4,865.70",
2174,Priapism operation: Stab shunt,"R2,209.30",
2172,"Removal foreign body: Deep penile tissue (eg., plastic implant)",R598.50,
2168,"Excision: Penile plaque (Peyronie disease), <= 5cm in length",,Refer Rule C
2170,"Excision: Penile plaque (Peyronie disease), >5cm in length",,Refer Rule C
11.2,Testis and epididymis,,
0078,"When a testis biopsy is done combined with vasogram or seminal vesiculogram or epididymogram, add 50% of the units for the appropriate procedure",,
2175,Testis biopsy: Needle (independent procedure),R357.20,
2177,Testis biopsy: Incisional: Independent procedure: Unilateral,"R1,137.30",
2179,Testis biopsy: Incisional: Independent procedure: Bilateral,"R1,137.30",
2181,Epididymis biopsy: Needle,"R1,662.50",
2183,Puncture aspiration hydrocele with or without injection of medication,R192.80,
2184,Undescended testicle exploration (inguinal or scrotal access),"R2,782.50",
2185," Maldescended testicle, orchiopexy (including herniotomy)","R2,606.80",
2186,Undescended testicle exploration (abdominal access),"R3,885.00",
2187,Operation for torsion appendix testis,"R2,301.90",
2188,"Intra-abdominal testis, orchiopexy (abdominal access) (e.g. Fowler-Stephens)","R4,026.00",
2189,Operation for torsion testis with fixation of contralateral testis,"R2,301.90",
2191,Orchidectomy (total or subcapsular): Unilateral,"R1,892.50",
2193,Orchidectomy (total or subcapsular): Bilateral,"R2,838.40",
2195,Radical operation for malignant testis: Excluding gland dissection,"R2,998.70",
2197,Operation for hydrocele or spermatocele,"R1,926.70",
2199,Varicocelectomy,"R2,048.60",
2201,Abdominal ligation of spermatic vein for varicocele,"R2,178.30",
2203,Epididymectomy: Unilateral,"R2,209.30",
2205,Epididymectomy: Bilateral,"R3,055.00",
2207,Vasectomy: Unilateral or bilateral (no extra fee to be charged if done in combination with prostatectomy),"R1,079.40",
2209,Vasotomy: Unilateral or bilateral,"R1,359.60",
2210,"Vasogram, seminal vesiculogram: Unilateral","R1,122.10",
2211,"Vasogram, seminal vesiculogram: Bilateral","R1,122.10",
2212,Insertion of testicular prosthesis: Independent procedure (exclusive of cost of material),"R1,760.60",
2213,Suture or repair of testicular injury,"R2,129.70",
2215,Incision and drainage of testis or epididymis e.g. abscess or haematoma,"R1,737.90",
2217,Excision of local lesion of testis or epididymis,"R1,753.30",
2219,Vaso-vasostomy: Unilateral,"R1,293.80",
2221,Vaso-vasostomy: Bilateral,"R2,259.20",
2223,Epididymo-vasostomy: Unilateral,"R1,293.80",
2225,Epididymo-vasostomy: Bilateral,"R2,259.20",
2227,Incision and drainage of scrotal wall abscess,R824.40,
2229,Excision of Mullerian duct cyst,"R3,649.70",
2231,Excision of lesion of spermatic cord,"R1,621.80",
2233,Seminal Vesiculectomy,"R4,248.00",
2194,Laparoscopic orchiectomy (item 1807 may not be added to this item),"R3,707.50",
2196,Laparoscopic orchiopexy: Intra-abdominal testis (item 1807 may not be added to this item),"R3,707.50",
2198,Diagnostic laparoscopy (excluding aftercare) (male),"R1,822.70",
2228,Removal of foreign body: Scrtoum,R386.40,
2232,Excision: Retroperitoneal primary or secondary tumours,"R7,472.60",
11.3,Prostate,,
2235,"Biopsy prostate: Needle or punch, single or multiple, any approach",R450.10,
2237,"Biopsy prostate: Incisional, any approach","R2,027.50",
2239,Transurethral drainage of prostatic abscess,"R2,267.20",
2241,Perineal drainage of prostatic abscess,"R1,487.00",
2243,Trans-urethral cryo-surgical removal of prostate,"R2,433.30",
2245,Trans-urethral resection of prostate,"R4,865.70",
2247,Trans-urethral resection of residual prostatic tissue 90 days post-operative or longer,"R2,433.30",
2249,Trans-urethral resection of post-operative bladder neck contracture,"R2,433.30",
2250,"Laparoscopic prostatectomy: Retropubic, radical, including nerve sparing","R9,686.60",
2251,Prostatectomy: Perineal: Sub-total,"R4,865.70",
2253,Prostatectomy: Perineal: Radical,"R6,488.00",
2254,Pelvic lymph adenectomy,"R3,379.30",
2255,"Supra-pelvic, transversical","R4,865.70",
2257,Retropubic: Sub-total,"R4,865.70",
2259,Retropubic: Radical,"R6,488.00",
2260,Prostate brachytherapy,"R4,441.20",
2236,"Interstitial device(s): Single or multiple placement (via needle, any approach), of for radiation therapy guidance (eg., fiducial markers, dosimeter), prostate",R561.90,
2265,"Cryosurgical ablation of the prostate, includes ultrasound guidance","R2,433.30",
2266,Transrectal high-intensity focused ultrasound (HIFU),"R2,024.70",
12,Female Genital System,,
12.1,Vulva and introitus,,
2271,Removal of tag or polyp,R115.90,
2272,Removal of small superficial benign lesions,R444.40,
2273,"Biopsy with suture of vulva or perineum lesion, one lesion",R334.00,
2274,Laser therapy of vulva and/or vagina (colposcopically directed),"R1,370.90",
2275,Reduction labial hypertrophy,"R1,293.80",
2277,Removal of extensive benign vulva tumour,"R1,293.80",
2279,Secondary perineal repair: Repair second degree tear,R869.20,
2280,Secondary perineal repair: Repair third degree tear,"R1,853.80",
2281,Excision of inclusion cyst,R830.60,
2282,Incision and drainage obstetrical/postpartum of vaginal haematoma,,Refer Rule C
2283,Hymenectomy,R830.60,
2284,"Incision and drainage non-obstetrical of vaginal haematoma (e.g. post-trauma, spontaneous bleeding)",,Refer Rule C
2285,Drainage haematocolpos,"R1,042.50",
2287,"Clitoris repair for injury: Including skin graft, if required","R1,293.80",
2288,Clitoral reduction,"R3,089.70",
2289,Denervation or alcohol infiltration vulva (Woodruff),"R1,042.50",
2291,Vulva: Undercutting skin (ball),"R1,119.90",
2293,Vulva and introitus: Drainage of abscess,R521.50,
2295,Bartholin gland: Bartholin abscess marsupialisation,R694.90,
2297,Bartholin gland: Bartholin gland excision,R869.20,
